ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"CH0012005267","NOT","NOVARTIS NAM.     SF 0;50",Common stock,"EUR",2504217,2018-02-16,14:00,69.7,69.7,69.7,69.7,100,2
"CH0012032048","RHO5","ROCHE HLDG AG GEN.",Other,"EUR",2504218,2018-02-16,14:00,196,196,196,196,20,1
"CH0244767585","0UB","UBS GROUP AG      SF -;10",Common stock,"EUR",2504253,2018-02-16,14:00,15.37,15.37,15.37,15.37,169,2
"DE000ETFL011","EL4A","DK DAX",ETF,"EUR",2504258,2018-02-16,14:00,113.64,113.64,113.64,113.64,2,1
"LU0292106241","DXSN","XTR.SHORTDAX DAILY SW. 1C",ETF,"EUR",2504270,2018-02-16,14:00,21.47,21.47,21.47,21.47,20,1
"LU0378438732","C001","COMSTAGE-DAX UCITS ETF I",ETF,"EUR",2504271,2018-02-16,14:00,117.98,117.98,117.98,117.98,6,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.",Common stock,"EUR",2504286,2018-02-16,14:00,69.6,69.6,69.6,69.6,229,1
"DE000A0HHJR3","CLIQ","CLIQ DIGITAL AG  O.N.",Common stock,"EUR",2504310,2018-02-16,14:00,7.18,7.18,7.14,7.18,1500,3
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-16,14:00,33.64,33.66,33.64,33.64,1485,3
"DE000A0H08P6","EXH8","ISH.S.EU.600 RET.U.ETF A.",ETF,"EUR",2504332,2018-02-16,14:00,29.485,29.485,29.485,29.485,613,1
"DE000A0LR936","ST5","STEICO SE",Common stock,"EUR",2504382,2018-02-16,14:00,24.2,24.2,24.2,24.2,42,1
"DE000A0MSN11","M7U","M-U-T AG MESSGER.INH.O.N.",Common stock,"EUR",2504387,2018-02-16,14:00,20.2,20.2,20.2,20.2,353,1
"DE000A0Q4R44","EXI5","IS.S.E.600 R.EST.U.ETF A.",ETF,"EUR",2504395,2018-02-16,14:00,16.952,16.952,16.952,16.952,1149,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.",Common stock,"EUR",2504438,2018-02-16,14:00,28.5,28.5,28.5,28.5,1265,5
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.",Common stock,"EUR",2504453,2018-02-16,14:00,51.98,51.98,51.98,51.98,97,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.",Common stock,"EUR",2504471,2018-02-16,14:00,179.65,179.65,179.65,179.65,857,7
