ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"CA0679011084","ABR","BARRICK GOLD CORP.",Common stock,"EUR",2504196,2018-02-16,12:00,10.75,10.75,10.74,10.74,672,2
"CH0012032048","RHO5","ROCHE HLDG AG GEN.",Other,"EUR",2504218,2018-02-16,12:00,195.9,195.9,195.9,195.9,31,1
"CH0038863350","NESR","NESTLE NAM.        SF-;10",Common stock,"EUR",2504245,2018-02-16,12:00,65.78,65.78,65.78,65.78,300,1
"DE000A0X8994","DEL2","ETFS DAX DLY 2X LG GO DZ",ETF,"EUR",2504256,2018-02-16,12:00,299.3,299.45,299.3,299.45,80,2
"DE000A0X9AA8","DES2","ETFS DAX DLY2XSH.GO UC.DZ",ETF,"EUR",2504257,2018-02-16,12:00,4.788,4.788,4.788,4.788,2000,1
"DE000ETFL011","EL4A","DK DAX",ETF,"EUR",2504258,2018-02-16,12:00,113.62,113.62,113.62,113.62,2700,1
"DE000ETFL060","EL4F","DK DAX (AUSSCHUETTEND)",ETF,"EUR",2504259,2018-02-16,12:00,58.76,58.76,58.76,58.76,5000,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-16,12:00,107.22,107.34,107.22,107.34,3292,3
"FR0010869495","LYQL","LY.D.SHORTDAX X2 UETF A",ETF,"EUR",2504266,2018-02-16,12:00,4.1015,4.1015,4.1015,4.1015,10000,1
"LU0274211480","DBXD","XTR.DAX 1C",ETF,"EUR",2504269,2018-02-16,12:00,120.66,120.66,120.66,120.66,7500,1
"LU0411075020","DBPD","XTR.SHORTDAX X2 DA.SW. 1C",ETF,"EUR",2504272,2018-02-16,12:00,3.8675,3.8675,3.8675,3.8675,24000,1
"LU0411075376","DBPE","XTR.LEVDAX DA.SWAP 1C",ETF,"EUR",2504273,2018-02-16,12:00,115.06,115.06,115.06,115.06,317,1
"LU0603940916","C004","COMST.-SH.DAX TR U.ETF I",ETF,"EUR",2504276,2018-02-16,12:00,22.915,22.915,22.915,22.915,5567,1
"DE000A0F5UH1","ISPA","IS.S.GL.SE.D.100 U.ETF A.",ETF,"EUR",2504305,2018-02-16,12:00,26.115,26.115,26.115,26.115,110,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-16,12:00,33.54,33.55,33.54,33.55,198,2
"DE000A0JQ5U3","M5Z","MANZ AG",Common stock,"EUR",2504345,2018-02-16,12:00,34.6,34.6,34.6,34.6,4,1
"DE000A0Q4R02","EXH9","ISH.S.EU.600 UTI.U.ETF A.",ETF,"EUR",2504392,2018-02-16,12:00,26.33,26.33,26.33,26.33,3396,1
"DE000A0Q4R44","EXI5","IS.S.E.600 R.EST.U.ETF A.",ETF,"EUR",2504395,2018-02-16,12:00,16.892,16.892,16.892,16.892,1154,1
