ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000TUAG000","TUI1","TUI AG NA O.N.",Common stock,"EUR",2504855,2018-02-13,20:30,17.7,17.7,17.7,17.7,0,1
"FR0007080973","GC40","AMU.ETF CAC 40 U.ETF DR C",ETF,"EUR",2505191,2018-02-13,20:30,71.04,71.04,71.04,71.04,0,1
"FR0010655688","AMED","AMUNDI ETF MSCI EMU UE.DR",ETF,"EUR",2505251,2018-02-13,20:30,193,193,193,193,0,1
"FR0010688242","J1GR","AMUNDI ETF MSCI JA.U.E.DR",ETF,"EUR",2505266,2018-02-13,20:30,181.885,181.885,181.885,181.885,0,1
"FR0010713669","18MM","AMU.ETF MSCI P.E J.U.E.DR",ETF,"EUR",2505268,2018-02-13,20:30,479.2,479.2,479.2,479.2,0,1
"FR0011829084","SM8T","AM.ETF G.EQ.M.S.A.S.B.EOD",ETF,"EUR",2505332,2018-02-13,20:30,356.5,356.5,356.5,356.5,0,1
"FR0012657963","LWCR","AMUNDI ETF MSCI WLD LOW C",ETF,"EUR",2505340,2018-02-13,20:30,215.35,215.35,215.35,215.35,0,1
"FR0010654913","V50A","AMUNDI ETF EU.ST.50 DR",ETF,"EUR",2506388,2018-02-13,20:30,70.01,70.01,70.01,70.01,0,1
"US0311621009","AMG","AMGEN INC.       DL-;0001",Common stock,"EUR",2506432,2018-02-13,20:30,139.81,139.81,139.81,139.81,0,1
"US1638511089","2CU","CHEMOURS CO.       DL-;01",Common stock,"EUR",2506455,2018-02-13,20:30,37.97,37.97,37.97,37.97,0,1
"US5324571083","LLY","ELI LILLY",Common stock,"EUR",2506522,2018-02-13,20:30,61.28,61.28,61.28,61.28,0,1
"US5949181045","MSF","MICROSOFT    DL-;00000625",Common stock,"EUR",2506530,2018-02-13,20:30,71.16,71.16,71.16,71.16,0,1
"US9314271084","W8A","WALGREENS BOOTS AL.DL-;01",Common stock,"EUR",2506597,2018-02-13,20:30,55.23,55.23,55.23,55.23,0,1
"FR0010908251","V50D","AMUNDI ETF EU.ST.50 DR D",ETF,"EUR",2720124,2018-02-13,20:30,52.03,52.03,52.03,52.03,0,1
