ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.",Common stock,"EUR",2504159,2018-02-13,11:00,20.26,20.26,20.24,20.24,867,5
"AT0000969985","AUS","AT+S AUSTR.T.+SYSTEMT.",Common stock,"EUR",2504191,2018-02-13,11:00,23.25,23.25,23.25,23.25,2,1
"CH0012005267","NOT","NOVARTIS NAM.     SF 0;50",Common stock,"EUR",2504217,2018-02-13,11:00,68.32,68.32,68.32,68.32,50,1
"CH0012032113","RHO","ROCHE HLDG AG INH. SF 1",Common stock,"EUR",2504219,2018-02-13,11:00,194.6,194.7,194.6,194.6,50,2
"CH0038863350","NESR","NESTLE NAM.        SF-;10",Common stock,"EUR",2504245,2018-02-13,11:00,66.84,66.9,66.84,66.86,162,4
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-13,11:00,106.04,106.04,105.96,105.96,530,2
"LU0274211480","DBXD","DB X-TRACK.DAX ETF(DR)1C",ETF,"EUR",2504269,2018-02-13,11:00,119.1,119.1,119.1,119.1,220,1
"LU0411075376","DBPE","DB X-TR.LEVDAX DAILY 1C",ETF,"EUR",2504273,2018-02-13,11:00,112.26,112.26,112.26,112.26,880,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.",Common stock,"EUR",2504286,2018-02-13,11:00,67.9,67.9,67.9,67.9,65,2
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG",Common stock,"EUR",2504287,2018-02-13,11:00,45.68,45.68,45.68,45.68,130,2
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.",Common stock,"EUR",2504297,2018-02-13,11:00,134,134,133.9,133.9,781,7
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-13,11:00,33.49,33.5,33.49,33.5,327,3
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.",ETF,"EUR",2504330,2018-02-13,11:00,30.04,30.04,30.04,30.04,734,1
"DE000A0H08P6","EXH8","ISH.S.EU.600 RET.U.ETF A.",ETF,"EUR",2504332,2018-02-13,11:00,28.755,28.755,28.755,28.755,0,1
"DE000A0H08R2","EXV2","ISH.S.EU.600 TEL.U.ETF A.",ETF,"EUR",2504334,2018-02-13,11:00,22.51,22.51,22.5,22.5,759,2
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG",Common stock,"EUR",2504379,2018-02-13,11:00,12.37,12.37,12.37,12.37,2218,2
"DE000A0LD6E6","GXI","GERRESHEIMER AG",Common stock,"EUR",2504380,2018-02-13,11:00,65.75,65.75,65.75,65.75,379,2
"DE000A0Q4R36","EXV4","IS.S.E.600 HEA.C.U.ETF A.",ETF,"EUR",2504394,2018-02-13,11:00,67.3,67.3,67.3,67.3,1105,2
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.",Common stock,"EUR",2504401,2018-02-13,11:00,9.61,9.61,9.58,9.605,3784,17
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.",Common stock,"EUR",2504428,2018-02-13,11:00,10.97,10.97,10.94,10.955,3236,8
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1",Common stock,"EUR",2504436,2018-02-13,11:00,24.68,24.68,24.68,24.68,433,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.",Common stock,"EUR",2504438,2018-02-13,11:00,28.99,28.99,28.99,28.99,915,4
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.",Common stock,"EUR",2504453,2018-02-13,11:00,50.96,50.96,50.96,50.96,324,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.",Common stock,"EUR",2504471,2018-02-13,11:00,176.8,176.8,176.6,176.6,1496,16
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.",Common stock,"EUR",2504474,2018-02-13,11:00,59.75,59.75,59.75,59.75,87,2
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA",Common stock,"EUR",2504492,2018-02-13,11:00,3.927,3.927,3.924,3.926,2335,4
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.",Common stock,"EUR",2504501,2018-02-13,11:00,36.65,36.65,36.63,36.63,552,3
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.",Common stock,"EUR",2504512,2018-02-13,11:00,72.5,72.5,72.5,72.5,179,2
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.",Common stock,"EUR",2504520,2018-02-13,11:00,43.7,43.7,43.7,43.7,25,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.",Common stock,"EUR",2504556,2018-02-13,11:00,35.42,35.44,35.4,35.44,703,7
"DE000A12UKK6","RKET","ROCKET INTERNET SE",Common stock,"EUR",2504560,2018-02-13,11:00,23,23,22.96,22.96,2022,3
"DE000A12UPJ7","PAL","PANTAFLIX AG  INH. O.N.",Common stock,"EUR",2504564,2018-02-13,11:00,173,173,173,173,19,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.",Common stock,"EUR",2504580,2018-02-13,11:00,54.05,54.05,54.05,54.05,995,6
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.",Common stock,"EUR",2504618,2018-02-13,11:00,31.2,31.2,31.17,31.17,1097,7
"DE000BASF111","BAS","BASF SE NA O.N.",Common stock,"EUR",2504663,2018-02-13,11:00,85.69,85.69,85.57,85.59,3831,30
"DE000BAY0017","BAYN","BAYER AG NA O.N.",Common stock,"EUR",2504664,2018-02-13,11:00,97.54,97.54,97.43,97.5,10923,59
"DE000CBK1001","CBK","COMMERZBANK AG",Common stock,"EUR",2504665,2018-02-13,11:00,12.324,12.324,12.296,12.304,18415,20
"DE000ENAG999","EOAN","E.ON SE NA O.N.",Common stock,"EUR",2504666,2018-02-13,11:00,7.941,7.941,7.927,7.932,30493,34
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.",Common stock,"EUR",2504806,2018-02-13,11:00,29.59,29.59,29.57,29.58,692,4
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.",Common stock,"EUR",2504808,2018-02-13,11:00,28.2,28.2,28.2,28.2,102,1
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.",Common stock,"EUR",2504810,2018-02-13,11:00,10.01,10.01,10.01,10.01,400,1
"DE000KGX8881","KGX","KION GROUP AG",Common stock,"EUR",2504811,2018-02-13,11:00,67.98,67.98,67.96,67.96,685,7
"DE000KSAG888","SDF","K+S AG NA O.N.",Common stock,"EUR",2504812,2018-02-13,11:00,20.93,20.93,20.93,20.93,1043,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.",Common stock,"EUR",2504813,2018-02-13,11:00,67.1,67.1,67.08,67.08,406,7
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.",Common stock,"EUR",2504814,2018-02-13,11:00,84.4,84.4,84.4,84.4,53,2
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO",Common stock,"EUR",2504816,2018-02-13,11:00,70.22,70.22,70.08,70.1,398,7
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.",Common stock,"EUR",2504848,2018-02-13,11:00,29.38,29.38,29.35,29.35,3077,12
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO",Common stock,"EUR",2504849,2018-02-13,11:00,12.885,12.885,12.875,12.875,1766,6
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.",Common stock,"EUR",2504852,2018-02-13,11:00,65.02,65.02,64.94,64.94,366,6
"DE000TLX1005","TLX","TALANX AG NA O.N.",Common stock,"EUR",2504854,2018-02-13,11:00,35,35,34.98,34.98,295,3
"DE000TUAG000","TUI1","TUI AG NA O.N.",Common stock,"EUR",2504855,2018-02-13,11:00,18.67,18.69,18.67,18.685,6683,17
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.",Common stock,"EUR",2504858,2018-02-13,11:00,29.82,29.82,29.78,29.78,327,6
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.",Common stock,"EUR",2504859,2018-02-13,11:00,111.5,111.5,111.2,111.2,1186,11
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.",Common stock,"EUR",2504860,2018-02-13,11:00,141,141,140.7,140.7,587,11
"DE000XNG8888","O1BC","XING SE  NA O.N.",Common stock,"EUR",2504862,2018-02-13,11:00,262.5,262.5,262.5,262.5,3,1
"DE000ZAL1111","ZAL","ZALANDO SE",Common stock,"EUR",2504863,2018-02-13,11:00,45.5,45.51,45.47,45.47,1829,14
"DE0005089031","UTDI","UTD.INTERNET AG NA",Common stock,"EUR",2504878,2018-02-13,11:00,54.5,54.5,54.48,54.5,1565,6
"DE0005111702","ZO1","ZOOPLUS AG",Common stock,"EUR",2504885,2018-02-13,11:00,160.2,160.2,160.2,160.2,25,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.",Common stock,"EUR",2504888,2018-02-13,11:00,12.958,12.958,12.934,12.938,30111,29
"DE0005168108","B5A","BAUER AG",Common stock,"EUR",2504896,2018-02-13,11:00,21.95,21.95,21.95,21.95,287,2
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST",Common stock,"EUR",2504900,2018-02-13,11:00,86.7,86.7,86.62,86.67,2378,19
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO",Common stock,"EUR",2504901,2018-02-13,11:00,74.95,74.95,74.95,74.95,21,3
"DE0005200000","BEI","BEIERSDORF AG O.N.",Common stock,"EUR",2504906,2018-02-13,11:00,91.42,91.42,91.38,91.38,519,4
