ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.",Common stock,"EUR",2504159,2018-02-15,09:00,21.36,21.36,21.34,21.34,410,3
"CA98462Y1007","RNY","YAMANA GOLD INC.",Common stock,"EUR",2504201,2018-02-15,09:00,2.82,2.82,2.82,2.82,615,1
"CH0012032048","RHO5","ROCHE HLDG AG GEN.",Other,"EUR",2504218,2018-02-15,09:00,193.34,193.34,193.34,193.34,26,1
"CH0038863350","NESR","NESTLE NAM.        SF-;10",Common stock,"EUR",2504245,2018-02-15,09:00,65.46,65.46,65.46,65.46,100,1
"DE0002635273","EXSB","ISHARES DIVDAX UCITS ETF",ETF,"EUR",2504264,2018-02-15,09:00,17.664,17.664,17.664,17.664,1601,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-15,09:00,107.54,107.54,107.54,107.54,460,1
"LU0411075376","DBPE","DB X-TR.LEVDAX DAILY 1C",ETF,"EUR",2504273,2018-02-15,09:00,115.5,115.5,115.5,115.5,200,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.",Common stock,"EUR",2504297,2018-02-15,09:00,137.6,137.6,137.6,137.6,21,1
"DE000A0F5UH1","ISPA","IS.S.GL.SE.D.100 U.ETF A.",ETF,"EUR",2504305,2018-02-15,09:00,25.97,25.97,25.97,25.97,593,1
"DE000A0HGQF5","MF6","MAGFORCE AG",Common stock,"EUR",2504308,2018-02-15,09:00,7.95,7.98,7.95,7.98,1609,3
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-15,09:00,33.23,33.23,33.2,33.2,662,6
"DE000A0H0744","EXXW","IS.DJ AS.PAC.S.D.30 U.ETF",ETF,"EUR",2504316,2018-02-15,09:00,27.93,27.93,27.93,27.93,158,1
"DE000A0H08R2","EXV2","ISH.S.EU.600 TEL.U.ETF A.",ETF,"EUR",2504334,2018-02-15,09:00,22.545,22.545,22.545,22.545,325,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.",Common stock,"EUR",2504340,2018-02-15,09:00,56.65,56.65,56.65,56.65,244,1
"DE000A0KFKB3","E7S","ACCENTRO R.EST.AG  O.N.",Common stock,"EUR",2504349,2018-02-15,09:00,7.92,7.92,7.88,7.88,3503,6
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG",Common stock,"EUR",2504379,2018-02-15,09:00,12.21,12.21,12.2,12.2,3486,6
"DE000A0LD6E6","GXI","GERRESHEIMER AG",Common stock,"EUR",2504380,2018-02-15,09:00,67.55,67.6,67.5,67.5,2072,17
"DE000A0Q4R02","EXH9","ISH.S.EU.600 UTI.U.ETF A.",ETF,"EUR",2504392,2018-02-15,09:00,26.18,26.18,26.18,26.18,3812,1
"DE000A0Q4R44","EXI5","IS.S.E.600 R.EST.U.ETF A.",ETF,"EUR",2504395,2018-02-15,09:00,16.708,16.708,16.708,16.708,108,1
"DE000A0Q8NC8","ETLX","ETFS DAXGL.G.MIN.GO UC.DZ",ETF,"EUR",2504397,2018-02-15,09:00,18.81,18.81,18.81,18.81,87,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.",Common stock,"EUR",2504428,2018-02-15,09:00,11.99,11.99,11.985,11.985,2432,6
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1",Common stock,"EUR",2504436,2018-02-15,09:00,24.12,24.12,24.12,24.12,903,4
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.",Common stock,"EUR",2504438,2018-02-15,09:00,28.65,28.65,28.63,28.63,1559,6
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.",Common stock,"EUR",2504471,2018-02-15,09:00,178,178,177.9,177.9,752,5
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.",Common stock,"EUR",2504474,2018-02-15,09:00,58.3,58.3,58.3,58.3,95,1
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA",Common stock,"EUR",2504492,2018-02-15,09:00,3.929,3.929,3.926,3.926,2200,7
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.",Common stock,"EUR",2504501,2018-02-15,09:00,36.44,36.44,36.4,36.4,3914,24
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.",Common stock,"EUR",2504520,2018-02-15,09:00,49.24,49.24,49.2,49.2,450,3
"DE000A1XEFE1","CASH","ETFS-E F.MSCI CH.A GO DZ",ETF,"EUR",2504527,2018-02-15,09:00,13.218,13.218,13.218,13.218,16,1
"DE000A1X3XX4","DIC","DIC ASSET AG NA O.N.",Common stock,"EUR",2504532,2018-02-15,09:00,10.42,10.42,10.42,10.42,270,3
"DE000A12UP37","NC5A","NORCOM INF.TECHN.AG",Common stock,"EUR",2504566,2018-02-15,09:00,64,64,64,64,36,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.",Common stock,"EUR",2504580,2018-02-15,09:00,55.25,55.25,55.25,55.25,244,3
"DE000A14KL72","VSC","4SC AG",Common stock,"EUR",2504585,2018-02-15,09:00,7.68,7.68,7.68,7.68,250,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.",Common stock,"EUR",2504618,2018-02-15,09:00,31.17,31.17,31.16,31.17,547,5
"DE000BASF111","BAS","BASF SE NA O.N.",Common stock,"EUR",2504663,2018-02-15,09:00,87.08,87.14,87.07,87.08,2570,15
"DE000BAY0017","BAYN","BAYER AG NA O.N.",Common stock,"EUR",2504664,2018-02-15,09:00,97.99,98.01,97.99,98,2678,22
"DE000CBK1001","CBK","COMMERZBANK AG",Common stock,"EUR",2504665,2018-02-15,09:00,13.024,13.028,13.02,13.028,20985,16
"DE000ENAG999","EOAN","E.ON SE NA O.N.",Common stock,"EUR",2504666,2018-02-15,09:00,8.028,8.032,8.025,8.025,36034,23
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.",Common stock,"EUR",2504806,2018-02-15,09:00,30.06,30.06,30.06,30.06,149,1
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.",Common stock,"EUR",2504809,2018-02-15,09:00,31.3,31.3,31.18,31.18,852,5
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.",Common stock,"EUR",2504810,2018-02-15,09:00,10.28,10.28,10.28,10.28,400,1
"DE000KGX8881","KGX","KION GROUP AG",Common stock,"EUR",2504811,2018-02-15,09:00,69.3,69.3,69.24,69.28,522,9
"DE000KSAG888","SDF","K+S AG NA O.N.",Common stock,"EUR",2504812,2018-02-15,09:00,21.32,21.33,21.32,21.32,1074,6
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.",Common stock,"EUR",2504813,2018-02-15,09:00,67.52,67.54,67.5,67.5,625,4
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.",Common stock,"EUR",2504814,2018-02-15,09:00,84.64,84.64,84.54,84.58,2847,35
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO",Common stock,"EUR",2504816,2018-02-15,09:00,71.06,71.06,71.06,71.06,2,1
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.",Common stock,"EUR",2504848,2018-02-15,09:00,30.83,30.83,30.79,30.8,1452,9
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO",Common stock,"EUR",2504849,2018-02-15,09:00,13.18,13.18,13.18,13.18,1201,2
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.",Common stock,"EUR",2504852,2018-02-15,09:00,65.4,65.4,65.4,65.4,23,3
"DE000TUAG000","TUI1","TUI AG NA O.N.",Common stock,"EUR",2504855,2018-02-15,09:00,17.435,17.465,17.435,17.445,10203,26
"DE000UNSE018","UN01","UNIPER SE  NA O.N.",Common stock,"EUR",2504856,2018-02-15,09:00,24.11,24.11,24.1,24.1,1284,3
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.",Common stock,"EUR",2504859,2018-02-15,09:00,117.4,117.4,117.35,117.35,193,5
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.",Common stock,"EUR",2504860,2018-02-15,09:00,142.65,143.05,142.65,142.9,1508,34
