ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A2G8X15","PNEN","PNE WIND AG NA O.N. NEUE",Common stock,"EUR",2968816,2018-02-06,05:00,2.89,2.89,2.89,2.89,0,1
"DE000A2H9VG9","BATE","ETFS BA.VALUE-CHAIN GO DZ",ETF,"EUR",2973669,2018-02-06,05:00,7.99,7.99,7.99,7.99,0,1
"DE000A2H9VH7","ETLH","ETFS ECOMMERCE LOGISTI.DZ",ETF,"EUR",2973670,2018-02-06,05:00,8.12,8.12,8.12,8.12,0,1
"DE000A2H9VJ3","ETLI","ETFS PHARMA BREAKTROUGH",ETF,"EUR",2973671,2018-02-06,05:00,8.28,8.28,8.28,8.28,0,1
"LU0950381748","EEAA","BNPPE.-F.E./N.E.C.UECEO",ETF,"EUR",2973672,2018-02-06,05:00,177.82,177.82,177.82,177.82,0,1
"LU1737652237","10AH","AIS-A.I.MSCI WRD UC.ETFDD",ETF,"EUR",2973673,2018-02-06,05:00,49.84,49.84,49.84,49.84,0,1
"LU1737652310","10AI","AIS-A.I.MSCI EUR.UC.ETFDD",ETF,"EUR",2973674,2018-02-06,05:00,49.72,49.72,49.72,49.72,0,1
"LU1737652583","AEMD","AIS-A.IN.MSCI E.M.UCETFDD",ETF,"EUR",2973675,2018-02-06,05:00,50.47,50.47,50.47,50.47,0,1
"LU1737652823","10AJ","AIS-AM.I.FTSE E.N.G.UEUD",ETF,"EUR",2973676,2018-02-06,05:00,49.89,49.89,49.89,49.89,0,1
"LU1737653045","DNRA","AIS-A.I.MSCI N.AM.UCETFDD",ETF,"EUR",2973677,2018-02-06,05:00,50.02,50.02,50.02,50.02,0,1
"LU1737653631","10AK","AIS-AM.I.JPM G.GBI G.UEUD",ETF,"EUR",2973678,2018-02-06,05:00,49.54,49.54,49.54,49.54,0,1
"LU1737653714","10AL","AIS-A.IN.JPM EMU G.IGUEDD",ETF,"EUR",2973679,2018-02-06,05:00,49.79,49.79,49.79,49.79,0,1
"LU1737653987","DECR","AIS-AM.I.BARC.EO ACUETFDD",ETF,"EUR",2973680,2018-02-06,05:00,49.86,49.86,49.86,49.86,0,1
"LU1737654019","10AM","AIS-A.I.BA.G.A.500M UEDED",ETF,"EUR",2973681,2018-02-06,05:00,49.51,49.51,49.51,49.51,0,1
