ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"CH0038863350","NESR","NESTLE NAM.        SF-;10",Common stock,"EUR",2504245,2018-02-19,12:00,65.32,65.34,65.28,65.28,591,3
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-19,12:00,107.66,107.66,107.66,107.66,60,1
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.",Common stock,"EUR",2504288,2018-02-19,12:00,98.55,98.55,98.2,98.5,181,7
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-19,12:00,33.8,33.81,33.8,33.81,336,3
"DE000A0JL9W6","VBK","VERBIO VER.BIOENERGIE  ON",Common stock,"EUR",2504343,2018-02-19,12:00,5.51,5.51,5.51,5.51,75,1
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG",Common stock,"EUR",2504379,2018-02-19,12:00,12.23,12.23,12.23,12.23,500,1
"DE000A0Q4R44","EXI5","IS.S.E.600 R.EST.U.ETF A.",ETF,"EUR",2504395,2018-02-19,12:00,16.96,16.96,16.96,16.96,2412,1
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.",Common stock,"EUR",2504520,2018-02-19,12:00,52.5,52.5,52.5,52.5,80,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.",Common stock,"EUR",2504556,2018-02-19,12:00,37,37.02,37,37,1367,6
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.",Common stock,"EUR",2504580,2018-02-19,12:00,56.55,56.55,56.55,56.55,265,4
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.",Common stock,"EUR",2504618,2018-02-19,12:00,31.17,31.17,31.17,31.17,246,3
"DE000A2DAM11","TINA","BAUMOT GROUP AG  O.N.",Common stock,"EUR",2504640,2018-02-19,12:00,1.738,1.738,1.738,1.738,1000,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.",Common stock,"EUR",2504806,2018-02-19,12:00,30,30.01,30,30,1324,5
"DE000KGX8881","KGX","KION GROUP AG",Common stock,"EUR",2504811,2018-02-19,12:00,71.24,71.28,71.24,71.26,303,5
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.",Common stock,"EUR",2504814,2018-02-19,12:00,85.66,85.68,85.66,85.68,405,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO",Common stock,"EUR",2504816,2018-02-19,12:00,71.18,71.18,71.1,71.14,1006,4
"DE000UNSE018","UN01","UNIPER SE  NA O.N.",Common stock,"EUR",2504856,2018-02-19,12:00,24.08,24.08,24.08,24.08,96,1
"DE000ZAL1111","ZAL","ZALANDO SE",Common stock,"EUR",2504863,2018-02-19,12:00,47.63,47.63,47.63,47.63,31,1
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF",ETF,"EUR",2504871,2018-02-19,12:00,37.36,37.36,37.355,37.355,188,2
"DE0005168108","B5A","BAUER AG",Common stock,"EUR",2504896,2018-02-19,12:00,22.15,22.15,22.15,22.15,10,1
"DE0005407506","CEV","CENTROTEC SUSTAINABLE O.N",Common stock,"EUR",2504926,2018-02-19,12:00,14.68,14.7,14.68,14.7,276,4
"DE0005408116","ARL","AAREAL BANK AG",Common stock,"EUR",2504927,2018-02-19,12:00,39.96,40,39.96,40,1068,8
"DE0005558696","PGN","PARAGON AG",Common stock,"EUR",2504955,2018-02-19,12:00,78.6,78.6,78.6,78.6,8,1
"DE0005565204","DUE","DUERR AG O.N.",Common stock,"EUR",2504956,2018-02-19,12:00,105.7,105.7,105.7,105.7,4,2
"DE0005772206","FIE","FIELMANN AG O.N.",Common stock,"EUR",2504969,2018-02-19,12:00,70.3,70.3,70.3,70.3,20,1
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.",Common stock,"EUR",2504976,2018-02-19,12:00,45.34,45.38,45.34,45.38,281,3
"DE0005909006","GBF","BILFINGER SE O.N.",Common stock,"EUR",2504986,2018-02-19,12:00,38,38,37.98,38,634,4
"DE0005933923","EXS3","ISHARES MDAX UCITS ETF",ETF,"EUR",2504988,2018-02-19,12:00,224.9,224.9,224.9,224.9,5,1
"DE0005936124","OHB","OHB SE   O.N.",Common stock,"EUR",2504994,2018-02-19,12:00,39.45,39.5,39.45,39.5,122,3
"DE0006062144","1COV","COVESTRO AG  O.N.",Common stock,"EUR",2505008,2018-02-19,12:00,89.76,89.76,89.76,89.76,559,2
"DE0006202005","SZG","SALZGITTER AG O.N.",Common stock,"EUR",2505016,2018-02-19,12:00,46.58,46.58,46.58,46.58,62,1
