ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.",Common stock,"EUR",2504159,2018-02-19,16:00,21.14,21.18,21.14,21.18,681,2
"BE0974293251","1NBA","ANHEUSER-BUSCH INBEV",Common stock,"EUR",2504195,2018-02-19,16:00,85.33,85.33,85.32,85.32,292,3
"CA4969024047","KIN2","KINROSS GOLD CORP.",Common stock,"EUR",2504199,2018-02-19,16:00,3.19,3.19,3.19,3.19,789,1
"CH0006539198","HLG","HIGHLIGHT CMNCTS INH.SF 1",Common stock,"EUR",2504206,2018-02-19,16:00,5.12,5.12,5.1,5.12,2500,2
"DE000A0X8994","DEL2","ETFS DAX DLY 2X LG GO DZ",ETF,"EUR",2504256,2018-02-19,16:00,298.5,298.5,298.5,298.5,20,1
"DE000ETFL060","EL4F","DK DAX (AUSSCHUETTEND)",ETF,"EUR",2504259,2018-02-19,16:00,58.65,58.65,58.65,58.65,1233,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-19,16:00,107.1,107.1,107.1,107.1,1017,2
"LU0252633754","LYY7","MUL-LYXOR DAX DR UC.ETF A",ETF,"EUR",2504267,2018-02-19,16:00,117.98,117.98,117.98,117.98,10,1
"LU0411075376","DBPE","XTR.LEVDAX DA.SWAP 1C",ETF,"EUR",2504273,2018-02-19,16:00,114.66,114.66,114.52,114.52,550,2
"DE000A0B9N37","A8A","JDC GROUP AG O.N.",Common stock,"EUR",2504284,2018-02-19,16:00,9.46,9.46,9.4,9.4,1942,4
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.",Common stock,"EUR",2504297,2018-02-19,16:00,140.2,140.2,140.2,140.2,225,7
"DE000A0H08K7","EXH5","IS.S.E.600 INSUR.U.ETF A.",ETF,"EUR",2504328,2018-02-19,16:00,28.9,28.9,28.9,28.9,100,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.",Common stock,"EUR",2504428,2018-02-19,16:00,12.545,12.55,12.535,12.535,3121,5
