ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000ETFL011","EL4A","DK DAX",ETF,"EUR",2504258,2018-02-27,14:00,114.56,114.56,114.56,114.56,0,1
"DE0002635273","EXSB","ISHARES DIVDAX UCITS ETF",ETF,"EUR",2504264,2018-02-27,14:00,17.776,17.776,17.776,17.776,5000,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-27,14:00,108.2,108.24,108.2,108.22,636,4
"LU0252633754","LYY7","MUL-LYXOR DAX DR UC.ETF A",ETF,"EUR",2504267,2018-02-27,14:00,119.24,119.24,119.24,119.24,100,1
"LU0252634307","LYY8","MUL-LYX.DLY.LEVDAX U.E. A",ETF,"EUR",2504268,2018-02-27,14:00,108.48,108.48,108.48,108.48,250,1
"LU0274211480","DBXD","XTR.DAX 1C",ETF,"EUR",2504269,2018-02-27,14:00,121.68,121.68,121.68,121.68,250,1
"LU0292106241","DXSN","XTR.SHORTDAX DAILY SW. 1C",ETF,"EUR",2504270,2018-02-27,14:00,21.285,21.285,21.275,21.275,10572,3
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG",Common stock,"EUR",2504287,2018-02-27,14:00,49.44,49.44,49.44,49.44,125,1
"DE000A0D8Q07","EXSI","ISHARES EURO STOXX U.ETF",ETF,"EUR",2504292,2018-02-27,14:00,38,38,38,38,524,1
"DE000A0D8Q31","EXX6","I.EB.R.GOV.GE.10.5+ U.ETF",ETF,"EUR",2504294,2018-02-27,14:00,173.22,173.23,173.22,173.23,414,2
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.",Common stock,"EUR",2504297,2018-02-27,14:00,138.3,138.3,138.3,138.3,234,4
"DE000A0F5UJ7","EXV1","IS.S.EU.600 BANK.U.ETF A.",ETF,"EUR",2504306,2018-02-27,14:00,18.44,18.44,18.44,18.44,105,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-27,14:00,34.35,34.35,34.35,34.35,706,2
"DE000A0LAUP1","CE2","CROPENERGIES AG",Common stock,"EUR",2504376,2018-02-27,14:00,6.15,6.21,6.12,6.16,4337,11
"DE000A0LD6E6","GXI","GERRESHEIMER AG",Common stock,"EUR",2504380,2018-02-27,14:00,62.9,62.9,62.9,62.9,183,1
"DE000A0Q4R44","EXI5","IS.S.E.600 R.EST.U.ETF A.",ETF,"EUR",2504395,2018-02-27,14:00,17.034,17.038,17.034,17.038,3153,2
"DE000A0SMSH2","MUX","MUTARES AG",Common stock,"EUR",2504399,2018-02-27,14:00,17.9,17.9,17.9,17.9,890,2
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.",Common stock,"EUR",2504428,2018-02-27,14:00,15.49,15.5,15.48,15.49,8948,15
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.",Common stock,"EUR",2504438,2018-02-27,14:00,28.47,28.47,28.47,28.47,258,2
"DE000A0Z23Q5","ADN1","ADESSO AG  O.N.",Common stock,"EUR",2504440,2018-02-27,14:00,62.3,62.3,62.3,62.3,34,2
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.",Common stock,"EUR",2504453,2018-02-27,14:00,51.3,51.3,51.28,51.28,322,4
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.",Common stock,"EUR",2504471,2018-02-27,14:00,182.45,182.7,182.45,182.5,2186,25
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.",Common stock,"EUR",2504474,2018-02-27,14:00,58.95,58.95,58.95,58.95,596,3
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA",Common stock,"EUR",2504492,2018-02-27,14:00,3.867,3.87,3.867,3.87,7071,9
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.",Common stock,"EUR",2504501,2018-02-27,14:00,37.84,37.87,37.84,37.85,4183,14
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.",Common stock,"EUR",2504512,2018-02-27,14:00,73.2,73.22,73.2,73.22,362,4
"DE000A111338","AM3D","SLM SOLUTIONS GRP AG",Common stock,"EUR",2504550,2018-02-27,14:00,34.65,34.75,34.6,34.65,4333,17
"DE000A12DM80","G24","SCOUT24 AG NA O.N.",Common stock,"EUR",2504556,2018-02-27,14:00,36.68,36.7,36.68,36.7,911,10
"DE000A12UKK6","RKET","ROCKET INTERNET SE",Common stock,"EUR",2504560,2018-02-27,14:00,25.26,25.26,25.2,25.2,1089,7
"DE000A12UP37","NC5A","NORCOM INF.TECHN.AG",Common stock,"EUR",2504566,2018-02-27,14:00,68,68.3,68,68,110,2
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.",Common stock,"EUR",2504580,2018-02-27,14:00,56.2,56.2,56.2,56.2,757,4
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.",Common stock,"EUR",2504618,2018-02-27,14:00,33.17,33.2,33.16,33.2,1286,8
"DE000BASF111","BAS","BASF SE NA O.N.",Common stock,"EUR",2504663,2018-02-27,14:00,87.09,87.15,87.08,87.08,10596,43
"DE000BAY0017","BAYN","BAYER AG NA O.N.",Common stock,"EUR",2504664,2018-02-27,14:00,98.35,98.39,98.32,98.33,8060,37
"DE000CBK1001","CBK","COMMERZBANK AG",Common stock,"EUR",2504665,2018-02-27,14:00,12.522,12.526,12.522,12.526,16599,13
"DE000ENAG999","EOAN","E.ON SE NA O.N.",Common stock,"EUR",2504666,2018-02-27,14:00,8.604,8.612,8.604,8.61,53373,54
"DE000ETFL177","EL4R","DK DB EUROG.GERMANY",ETF,"EUR",2504695,2018-02-27,14:00,99.874,99.874,99.874,99.874,39,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.",Common stock,"EUR",2504806,2018-02-27,14:00,30.5,30.5,30.48,30.48,487,3
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.",Common stock,"EUR",2504810,2018-02-27,14:00,10.44,10.44,10.44,10.44,1135,1
"DE000KGX8881","KGX","KION GROUP AG",Common stock,"EUR",2504811,2018-02-27,14:00,72.64,72.64,72.56,72.58,925,16
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.",Common stock,"EUR",2504813,2018-02-27,14:00,66.26,66.26,66.26,66.26,298,3
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.",Common stock,"EUR",2504814,2018-02-27,14:00,85.9,85.92,85.9,85.92,831,6
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO",Common stock,"EUR",2504816,2018-02-27,14:00,69.42,69.42,69.4,69.4,2561,10
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON",Common stock,"EUR",2504817,2018-02-27,14:00,18.83,18.83,18.83,18.83,251,2
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.",Common stock,"EUR",2504848,2018-02-27,14:00,32.87,32.88,32.84,32.86,8485,18
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO",Common stock,"EUR",2504849,2018-02-27,14:00,13.17,13.17,13.17,13.17,176,2
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.",Common stock,"EUR",2504852,2018-02-27,14:00,67.04,67.04,67.04,67.04,70,2
"DE000TCAG172","TC1","TELE COLUMBUS AG NA O.N.",Common stock,"EUR",2504853,2018-02-27,14:00,9.4,9.4,9.4,9.4,478,6
"DE000TLX1005","TLX","TALANX AG NA O.N.",Common stock,"EUR",2504854,2018-02-27,14:00,35.88,35.94,35.88,35.94,1018,3
"DE000TUAG000","TUI1","TUI AG NA O.N.",Common stock,"EUR",2504855,2018-02-27,14:00,17.43,17.43,17.43,17.43,387,1
"DE000UNSE018","UN01","UNIPER SE  NA O.N.",Common stock,"EUR",2504856,2018-02-27,14:00,25.26,25.29,25.25,25.25,1213,9
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.",Common stock,"EUR",2504859,2018-02-27,14:00,120.05,120.05,120.05,120.05,117,5
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.",Common stock,"EUR",2504860,2018-02-27,14:00,138.8,138.9,138.8,138.85,154,5
"DE000ZAL1111","ZAL","ZALANDO SE",Common stock,"EUR",2504863,2018-02-27,14:00,46.9,46.93,46.9,46.91,1503,5
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF",ETF,"EUR",2504871,2018-02-27,14:00,37.595,37.605,37.595,37.605,219,2
"DE0005093108","AAD","AMADEUS FIRE AG",Common stock,"EUR",2504879,2018-02-27,14:00,88.7,88.7,88.7,88.7,21,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.",Common stock,"EUR",2504888,2018-02-27,14:00,13.35,13.356,13.348,13.348,54236,39
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST",Common stock,"EUR",2504900,2018-02-27,14:00,87.63,87.71,87.57,87.57,11653,47
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO",Common stock,"EUR",2504901,2018-02-27,14:00,75.6,75.65,75.6,75.65,152,2
"DE0005200000","BEI","BEIERSDORF AG O.N.",Common stock,"EUR",2504906,2018-02-27,14:00,91.16,91.22,91.16,91.2,1651,12
"DE0005203947","BNN","B.R.A.I.N. NA",Common stock,"EUR",2504909,2018-02-27,14:00,24.3,24.3,24.3,24.3,39,1
"DE0005408116","ARL","AAREAL BANK AG",Common stock,"EUR",2504927,2018-02-27,14:00,38.91,38.96,38.91,38.95,742,11
