ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.",Common stock,"EUR",2504159,2018-02-01,16:00,22.28,22.28,22.28,22.28,33,1
"AT0000730007","AZ2","ANDRITZ AG",Common stock,"EUR",2504174,2018-02-01,16:00,48.38,48.92,48.38,48.92,230,2
"CA0679011084","ABR","BARRICK GOLD CORP.",Common stock,"EUR",2504196,2018-02-01,16:00,11.48,11.48,11.48,11.48,25,1
"CH0012032048","RHO5","ROCHE HLDG AG GEN.",Other,"EUR",2504218,2018-02-01,16:00,193.2,193.24,193.2,193.2,150,3
"CH0012032113","RHO","ROCHE HLDG AG INH. SF 1",Common stock,"EUR",2504219,2018-02-01,16:00,197.2,197.2,197.2,197.2,4,1
"CH0038863350","NESR","NESTLE NAM.        SF-;10",Common stock,"EUR",2504245,2018-02-01,16:00,69.5,69.54,69.5,69.54,104,2
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-01,16:00,112.5,112.5,112.5,112.5,90,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG",Common stock,"EUR",2504287,2018-02-01,16:00,45.14,45.14,45.14,45.14,200,1
"DE000A0D6554","NDX1","NORDEX SE O.N.",Common stock,"EUR",2504290,2018-02-01,16:00,10.03,10.03,10.03,10.03,227,2
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-01,16:00,35.02,35.06,35.01,35.06,4009,22
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.",Common stock,"EUR",2504340,2018-02-01,16:00,59.25,59.25,59.25,59.25,207,1
"DE000A0JL9W6","VBK","VERBIO VER.BIOENERGIE  ON",Common stock,"EUR",2504343,2018-02-01,16:00,7.035,7.06,7.03,7.06,3237,4
