ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"BE0974293251","1NBA","ANHEUSER-BUSCH INBEV",Common stock,"EUR",2504195,2018-02-01,15:00,91.43,91.43,91.43,91.43,100,2
"CA98462Y1007","RNY","YAMANA GOLD INC.",Common stock,"EUR",2504201,2018-02-01,15:00,2.77,2.77,2.77,2.77,100,1
"CH0012032048","RHO5","ROCHE HLDG AG GEN.",Other,"EUR",2504218,2018-02-01,15:00,193.8,193.8,193.76,193.76,35,4
"CH0012032113","RHO","ROCHE HLDG AG INH. SF 1",Common stock,"EUR",2504219,2018-02-01,15:00,197.5,197.5,197.5,197.5,20,1
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0;20",Common stock,"EUR",2504244,2018-02-01,15:00,61,61,61,61,150,2
"CH0038863350","NESR","NESTLE NAM.        SF-;10",Common stock,"EUR",2504245,2018-02-01,15:00,69.42,69.42,69.42,69.42,53,1
"CH0244767585","0UB","UBS GROUP AG      SF -;10",Common stock,"EUR",2504253,2018-02-01,15:00,16.52,16.52,16.52,16.52,300,1
"DE000ETFL011","EL4A","DK DAX",ETF,"EUR",2504258,2018-02-01,15:00,119.56,119.56,119.56,119.56,20,1
"DE000ETF9017","E901","COMSTAGE 1-DAX UCIT.ETF I",ETF,"EUR",2504262,2018-02-01,15:00,123.8,123.8,123.8,123.8,200,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-01,15:00,112.82,112.88,112.82,112.88,2954,3
"LU0292106241","DXSN","DB X-TR.SHORTDAX DAILY 1C",ETF,"EUR",2504270,2018-02-01,15:00,20.49,20.49,20.49,20.49,1000,1
"LU0378438732","C001","COMSTAGE-DAX UCITS ETF I",ETF,"EUR",2504271,2018-02-01,15:00,124.06,124.06,124.06,124.06,400,1
"LU0411075020","DBPD","DB X-TR.SHORTDAX X2 DA.1C",ETF,"EUR",2504272,2018-02-01,15:00,3.525,3.525,3.5245,3.525,22944,3
"LU0411075376","DBPE","DB X-TR.LEVDAX DAILY 1C",ETF,"EUR",2504273,2018-02-01,15:00,127.42,127.44,127.42,127.44,600,2
"LU0838782315","XDDX","DB X-TR.DAX U.E.DR INC.1D",ETF,"EUR",2504277,2018-02-01,15:00,114.86,114.86,114.86,114.86,535,1
"DE000A0B9VV6","NNS","COREO AG   O.N.",Common stock,"EUR",2504285,2018-02-01,15:00,2.01,2.01,2,2.01,4000,2
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.",Common stock,"EUR",2504297,2018-02-01,15:00,141.9,141.9,141.7,141.7,901,9
"DE000A0F5UJ7","EXV1","IS.S.EU.600 BANK.U.ETF A.",ETF,"EUR",2504306,2018-02-01,15:00,19.12,19.12,19.12,19.12,105,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-01,15:00,35.43,35.43,35.41,35.41,4426,16
