ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000776307","SAC","SANOCHEM. PHARMAZEUTIKA",Common stock,"EUR",2504177,2018-02-28,15:00,2.8,2.8,2.8,2.8,1000,1
"DE000A0X8994","DEL2","ETFS DAX DLY 2X LG GO DZ",ETF,"EUR",2504256,2018-02-28,15:00,304.2,304.2,304.2,304.2,70,1
"DE000ETFL235","EL4X","DK DAXPLUS MAX.DIVIDEND",ETF,"EUR",2504260,2018-02-28,15:00,79.37,79.37,79.37,79.37,40,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-28,15:00,108.16,108.16,108.16,108.16,9,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG",Common stock,"EUR",2504287,2018-02-28,15:00,49.64,49.64,49.64,49.64,125,1
"DE000A0D6554","NDX1","NORDEX SE O.N.",Common stock,"EUR",2504290,2018-02-28,15:00,9.494,9.498,9.494,9.498,1723,4
"DE000A0F5UJ7","EXV1","IS.S.EU.600 BANK.U.ETF A.",ETF,"EUR",2504306,2018-02-28,15:00,18.552,18.552,18.552,18.552,104,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-28,15:00,34.04,34.04,34.03,34.03,417,2
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.",ETF,"EUR",2504330,2018-02-28,15:00,31.035,31.035,31.035,31.035,196,1
"DE000A0LAUP1","CE2","CROPENERGIES AG",Common stock,"EUR",2504376,2018-02-28,15:00,6.28,6.28,6.27,6.27,131,2
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG",Common stock,"EUR",2504379,2018-02-28,15:00,12.22,12.22,12.22,12.22,495,1
"DE000A0LR936","ST5","STEICO SE",Common stock,"EUR",2504382,2018-02-28,15:00,22.8,22.8,22.8,22.8,131,1
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.",Common stock,"EUR",2504401,2018-02-28,15:00,9.105,9.105,9.105,9.105,38,1
"DE000A0S8488","HHFA","HAMBURG.HAFEN LOG.A-SP NA",Common stock,"EUR",2504409,2018-02-28,15:00,20.1,20.1,20.1,20.1,100,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.",Common stock,"EUR",2504428,2018-02-28,15:00,15.98,15.99,15.97,15.97,1395,5
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1",Common stock,"EUR",2504436,2018-02-28,15:00,29.78,29.78,29.78,29.78,179,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.",Common stock,"EUR",2504438,2018-02-28,15:00,28.62,28.62,28.62,28.62,437,3
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.",Common stock,"EUR",2504453,2018-02-28,15:00,51.76,51.76,51.76,51.76,237,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.",Common stock,"EUR",2504471,2018-02-28,15:00,184,184.1,184,184.1,1126,11
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.",Common stock,"EUR",2504474,2018-02-28,15:00,60.55,60.65,60.55,60.6,1415,15
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.",Common stock,"EUR",2504501,2018-02-28,15:00,37.6,37.6,37.58,37.58,5676,19
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.",Common stock,"EUR",2504519,2018-02-28,15:00,43.95,43.95,43.95,43.95,207,2
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.",Common stock,"EUR",2504520,2018-02-28,15:00,53.85,53.95,53.6,53.95,203,5
"DE000A1W2EK4","H411","HSBC MSCI AC FE XJU.ETFDZ",ETF,"EUR",2504526,2018-02-28,15:00,40.94,40.94,40.94,40.94,5,1
"DE000A1X3XX4","DIC","DIC ASSET AG NA O.N.",Common stock,"EUR",2504532,2018-02-28,15:00,10.86,10.86,10.86,10.86,1056,3
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.",Common stock,"EUR",2504580,2018-02-28,15:00,55.9,55.9,55.85,55.85,225,2
"DE000A14KL72","VSC","4SC AG",Common stock,"EUR",2504585,2018-02-28,15:00,7.16,7.16,7.16,7.16,230,1
"DE000A161N30","GLJ","GRENKE AG NA O.N.",Common stock,"EUR",2504606,2018-02-28,15:00,90.15,90.2,90.15,90.2,143,5
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.",Common stock,"EUR",2504618,2018-02-28,15:00,33.1,33.11,33.1,33.11,989,5
"DE000BASF111","BAS","BASF SE NA O.N.",Common stock,"EUR",2504663,2018-02-28,15:00,87.01,87.02,87.01,87.02,1913,14
"DE000BAY0017","BAYN","BAYER AG NA O.N.",Common stock,"EUR",2504664,2018-02-28,15:00,95.6,95.68,95.6,95.61,3273,23
"DE000CBK1001","CBK","COMMERZBANK AG",Common stock,"EUR",2504665,2018-02-28,15:00,12.932,12.934,12.932,12.932,1476,3
"DE000ENAG999","EOAN","E.ON SE NA O.N.",Common stock,"EUR",2504666,2018-02-28,15:00,8.48,8.493,8.478,8.488,84506,42
"DE000ETFL144","EL4N","DK IB EO LIQ.SOV.DIV.5-7",ETF,"EUR",2504692,2018-02-28,15:00,113.71,113.71,113.71,113.71,21,1
"DE000KGX8881","KGX","KION GROUP AG",Common stock,"EUR",2504811,2018-02-28,15:00,71.02,71.12,70.96,71.02,6053,33
