ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"CA98462Y1007","RNY","YAMANA GOLD INC.",Common stock,"EUR",2504201,2018-02-20,09:00,2.49,2.49,2.48,2.49,1300,2
"LU0603940916","C004","COMST.-SH.DAX TR U.ETF I",ETF,"EUR",2504276,2018-02-20,09:00,22.84,22.84,22.84,22.84,12337,1
"DE000A0B9N37","A8A","JDC GROUP AG O.N.",Common stock,"EUR",2504284,2018-02-20,09:00,9.56,9.56,9.56,9.56,65,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG",Common stock,"EUR",2504287,2018-02-20,09:00,46.72,46.72,46.72,46.72,120,1
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.",Common stock,"EUR",2504288,2018-02-20,09:00,98.15,98.15,98.15,98.15,8,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-20,09:00,33.59,33.59,33.58,33.58,281,2
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.",Common stock,"EUR",2504340,2018-02-20,09:00,58.3,58.35,58.3,58.35,993,3
"DE000A0KF6S5","M3B","MIC AG",Common stock,"EUR",2504354,2018-02-20,09:00,0.768,0.768,0.768,0.768,2500,1
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.",Common stock,"EUR",2504453,2018-02-20,09:00,52.34,52.34,52.34,52.34,233,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.",Common stock,"EUR",2504471,2018-02-20,09:00,181.9,181.9,181.85,181.85,186,2
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.",Common stock,"EUR",2504512,2018-02-20,09:00,72.96,72.96,72.94,72.94,199,3
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.",Common stock,"EUR",2504520,2018-02-20,09:00,57,57,56.8,56.8,1134,6
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.",Common stock,"EUR",2504531,2018-02-20,09:00,17.87,17.9,17.87,17.87,1194,8
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG",Common stock,"EUR",2504555,2018-02-20,09:00,22.04,22.04,22.04,22.04,3,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.",Common stock,"EUR",2504580,2018-02-20,09:00,56.55,56.6,56.55,56.6,346,6
"DE000A14KL72","VSC","4SC AG",Common stock,"EUR",2504585,2018-02-20,09:00,7.43,7.43,7.38,7.43,1000,4
"DE000A14KRD3","DKG","DT.KONSUM REIT-AG",Common stock,"EUR",2504586,2018-02-20,09:00,10.2,10.2,10.2,10.2,490,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.",Common stock,"EUR",2504618,2018-02-20,09:00,30.77,30.77,30.76,30.76,1509,3
"DE000BASF111","BAS","BASF SE NA O.N.",Common stock,"EUR",2504663,2018-02-20,09:00,87.01,87.03,87.01,87.01,1028,11
"DE000BAY0017","BAYN","BAYER AG NA O.N.",Common stock,"EUR",2504664,2018-02-20,09:00,98.5,98.51,98.45,98.46,2528,16
"DE000CBK1001","CBK","COMMERZBANK AG",Common stock,"EUR",2504665,2018-02-20,09:00,12.932,12.932,12.922,12.926,11690,10
"DE000ENAG999","EOAN","E.ON SE NA O.N.",Common stock,"EUR",2504666,2018-02-20,09:00,8.193,8.193,8.192,8.193,4091,6
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.",Common stock,"EUR",2504806,2018-02-20,09:00,30.31,30.31,30.31,30.31,496,3
"DE000KGX8881","KGX","KION GROUP AG",Common stock,"EUR",2504811,2018-02-20,09:00,71.98,71.98,71.92,71.98,1325,6
"DE000KSAG888","SDF","K+S AG NA O.N.",Common stock,"EUR",2504812,2018-02-20,09:00,22.19,22.2,22.18,22.18,2531,4
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.",Common stock,"EUR",2504813,2018-02-20,09:00,67.94,67.94,67.94,67.94,114,3
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.",Common stock,"EUR",2504814,2018-02-20,09:00,85.1,85.1,85.1,85.1,123,1
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON",Common stock,"EUR",2504817,2018-02-20,09:00,18.71,18.73,18.71,18.73,679,5
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.",Common stock,"EUR",2504848,2018-02-20,09:00,31.94,31.94,31.94,31.94,747,5
"DE000TLX1005","TLX","TALANX AG NA O.N.",Common stock,"EUR",2504854,2018-02-20,09:00,35.52,35.52,35.52,35.52,250,1
"DE000TUAG000","TUI1","TUI AG NA O.N.",Common stock,"EUR",2504855,2018-02-20,09:00,17.37,17.37,17.37,17.37,2475,1
"DE000UNSE018","UN01","UNIPER SE  NA O.N.",Common stock,"EUR",2504856,2018-02-20,09:00,24.36,24.36,24.36,24.36,276,1
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.",Common stock,"EUR",2504859,2018-02-20,09:00,118.1,118.45,118.1,118.45,900,11
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.",Common stock,"EUR",2504860,2018-02-20,09:00,139.8,140,139.7,139.85,798,20
"DE0005089031","UTDI","UTD.INTERNET AG NA",Common stock,"EUR",2504878,2018-02-20,09:00,55.8,55.8,55.8,55.8,111,1
"DE0005111702","ZO1","ZOOPLUS AG",Common stock,"EUR",2504885,2018-02-20,09:00,169.9,169.9,169.7,169.7,140,4
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.",Common stock,"EUR",2504888,2018-02-20,09:00,13.214,13.218,13.208,13.208,11431,21
"DE0005158703","BC8","BECHTLE AG O.N.",Common stock,"EUR",2504894,2018-02-20,09:00,71.4,71.4,71.4,71.4,71,1
