ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.",Common stock,"EUR",2504159,2018-02-20,15:00,21.78,21.78,21.68,21.68,1326,11
"CA0679011084","ABR","BARRICK GOLD CORP.",Common stock,"EUR",2504196,2018-02-20,15:00,10.5,10.5,10.5,10.5,2500,1
"CH0012221716","ABJ","ABB LTD. NA     SF 0;12",Common stock,"EUR",2504224,2018-02-20,15:00,20.56,20.56,20.55,20.55,150,2
"CH0038863350","NESR","NESTLE NAM.        SF-;10",Common stock,"EUR",2504245,2018-02-20,15:00,64.86,64.86,64.86,64.86,263,1
"DE000A0X9AA8","DES2","ETFS DAX DLY2XSH.GO UC.DZ",ETF,"EUR",2504257,2018-02-20,15:00,4.7485,4.7485,4.7485,4.7485,3000,1
"DE000A0B65S3","PA8","PAION O.N",Common stock,"EUR",2504283,2018-02-20,15:00,2.36,2.36,2.36,2.36,200,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.",Common stock,"EUR",2504297,2018-02-20,15:00,141.2,141.2,141.2,141.2,482,6
"DE000A0F5UG3","EXXV","IS.DJ EUROZ.SUST.SC.U.ETF",ETF,"EUR",2504304,2018-02-20,15:00,12.772,12.772,12.772,12.772,1565,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-20,15:00,33.84,33.85,33.83,33.85,2384,14
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG",Common stock,"EUR",2504379,2018-02-20,15:00,12.3,12.3,12.3,12.3,706,2
"DE000A0LD6E6","GXI","GERRESHEIMER AG",Common stock,"EUR",2504380,2018-02-20,15:00,67.45,67.45,67.45,67.45,213,2
"DE000A0SMSH2","MUX","MUTARES AG",Common stock,"EUR",2504399,2018-02-20,15:00,20.5,20.5,20.5,20.5,400,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.",Common stock,"EUR",2504438,2018-02-20,15:00,28.76,28.8,28.76,28.79,714,7
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.",Common stock,"EUR",2504453,2018-02-20,15:00,52.24,52.24,52.22,52.24,1194,10
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.",Common stock,"EUR",2504471,2018-02-20,15:00,181.6,181.7,181.55,181.55,1179,6
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.",Common stock,"EUR",2504474,2018-02-20,15:00,60.55,60.55,60.45,60.45,77,2
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA",Common stock,"EUR",2504492,2018-02-20,15:00,4.014,4.014,4.014,4.014,1154,3
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.",Common stock,"EUR",2504501,2018-02-20,15:00,37.37,37.38,37.37,37.38,3234,10
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.",Common stock,"EUR",2504512,2018-02-20,15:00,72.54,72.58,72.54,72.54,706,7
"DE000A1X3X33","WCMK","WCM BET.GRD.AG  O.N.",Common stock,"EUR",2504533,2018-02-20,15:00,3.82,3.82,3.82,3.82,102,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.",Common stock,"EUR",2504556,2018-02-20,15:00,36.7,36.74,36.68,36.74,1255,14
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.",Common stock,"EUR",2504580,2018-02-20,15:00,56.2,56.2,56.2,56.2,165,3
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.",Common stock,"EUR",2504618,2018-02-20,15:00,30.08,30.11,30.08,30.11,4284,6
"DE000BASF111","BAS","BASF SE NA O.N.",Common stock,"EUR",2504663,2018-02-20,15:00,87.33,87.38,87.31,87.31,6050,18
"DE000BAY0017","BAYN","BAYER AG NA O.N.",Common stock,"EUR",2504664,2018-02-20,15:00,98.97,98.99,98.94,98.94,1840,12
"DE000CBK1001","CBK","COMMERZBANK AG",Common stock,"EUR",2504665,2018-02-20,15:00,12.968,12.968,12.962,12.968,6737,9
"DE000ENAG999","EOAN","E.ON SE NA O.N.",Common stock,"EUR",2504666,2018-02-20,15:00,8.189,8.192,8.187,8.19,17888,17
"DE000ETFL094","EL4I","DK MSCI USA LC",ETF,"EUR",2504687,2018-02-20,15:00,144,144,144,144,39,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.",Common stock,"EUR",2504806,2018-02-20,15:00,30.43,30.44,30.43,30.44,860,3
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.",Common stock,"EUR",2504810,2018-02-20,15:00,10.45,10.45,10.45,10.45,586,1
"DE000KGX8881","KGX","KION GROUP AG",Common stock,"EUR",2504811,2018-02-20,15:00,71.64,71.64,71.64,71.64,402,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.",Common stock,"EUR",2504813,2018-02-20,15:00,68.78,68.78,68.68,68.68,104,5
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.",Common stock,"EUR",2504814,2018-02-20,15:00,85.62,85.62,85.62,85.62,18,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO",Common stock,"EUR",2504816,2018-02-20,15:00,69.4,69.42,69.4,69.4,262,3
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON",Common stock,"EUR",2504817,2018-02-20,15:00,18.66,18.66,18.66,18.66,231,1
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.",Common stock,"EUR",2504848,2018-02-20,15:00,31.57,31.57,31.55,31.55,3533,10
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO",Common stock,"EUR",2504849,2018-02-20,15:00,13.38,13.38,13.37,13.37,1599,8
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.",Common stock,"EUR",2504852,2018-02-20,15:00,65.96,65.96,65.96,65.96,70,2
"DE000TLX1005","TLX","TALANX AG NA O.N.",Common stock,"EUR",2504854,2018-02-20,15:00,35.6,35.6,35.6,35.6,95,1
"DE000TUAG000","TUI1","TUI AG NA O.N.",Common stock,"EUR",2504855,2018-02-20,15:00,17.455,17.455,17.455,17.455,787,2
"DE000UNSE018","UN01","UNIPER SE  NA O.N.",Common stock,"EUR",2504856,2018-02-20,15:00,24.45,24.45,24.45,24.45,85,1
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.",Common stock,"EUR",2504858,2018-02-20,15:00,30.08,30.08,30.02,30.02,300,3
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.",Common stock,"EUR",2504859,2018-02-20,15:00,120.5,120.5,120.5,120.5,60,2
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.",Common stock,"EUR",2504860,2018-02-20,15:00,140.2,140.2,140.2,140.2,64,1
"DE000ZAL1111","ZAL","ZALANDO SE",Common stock,"EUR",2504863,2018-02-20,15:00,47.64,47.64,47.64,47.64,65,1
"DE0005089031","UTDI","UTD.INTERNET AG NA",Common stock,"EUR",2504878,2018-02-20,15:00,55.58,55.58,55.58,55.58,232,2
"DE0005104400","AOF","ATOSS SOFTWARE AG",Common stock,"EUR",2504882,2018-02-20,15:00,91.8,91.8,91.8,91.8,82,1
"DE0005137004","QSC","QSC AG NA O.N.",Common stock,"EUR",2504887,2018-02-20,15:00,1.42,1.42,1.416,1.416,11687,5
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.",Common stock,"EUR",2504888,2018-02-20,15:00,13.298,13.302,13.276,13.276,26195,28
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST",Common stock,"EUR",2504900,2018-02-20,15:00,86.49,86.54,86.47,86.47,2031,17
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO",Common stock,"EUR",2504901,2018-02-20,15:00,74.45,74.45,74.45,74.45,257,2
"DE0005200000","BEI","BEIERSDORF AG O.N.",Common stock,"EUR",2504906,2018-02-20,15:00,91.92,91.92,91.9,91.92,813,7
"DE0005209589","A6T","ARTEC TECHNOLOGIES O.N.",Common stock,"EUR",2504910,2018-02-20,15:00,4.58,4.58,4.58,4.58,181,1
"DE0005313704","AFX","CARL ZEISS MEDITEC AG",Common stock,"EUR",2504922,2018-02-20,15:00,49.88,49.88,49.88,49.88,39,1
"DE0005408116","ARL","AAREAL BANK AG",Common stock,"EUR",2504927,2018-02-20,15:00,38.87,38.87,38.85,38.87,1592,13
"DE0005419105","COK","CANCOM SE O.N.",Common stock,"EUR",2504930,2018-02-20,15:00,78.7,78.7,78.7,78.7,138,2
"DE0005439004","CON","CONTINENTAL AG O.N.",Common stock,"EUR",2504933,2018-02-20,15:00,227.5,227.6,227.5,227.6,822,11
"DE0005470306","EVD","CTS EVENTIM KGAA",Common stock,"EUR",2504934,2018-02-20,15:00,42.1,42.1,42.1,42.1,100,2
"DE0005470405","LXS","LANXESS AG",Common stock,"EUR",2504935,2018-02-20,15:00,68.08,68.08,68.04,68.04,323,6
"DE0005488100","ISR","ISRA VISION O.N.",Common stock,"EUR",2504937,2018-02-20,15:00,193.4,193.4,193.4,193.4,13,1
"DE0005501357","SPR","A.SPRINGER SE VNA",Common stock,"EUR",2504947,2018-02-20,15:00,73,73,73,73,321,2
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.",Common stock,"EUR",2504950,2018-02-20,15:00,64.25,64.25,64.25,64.25,19,1
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.",Common stock,"EUR",2504952,2018-02-20,15:00,83.6,83.6,83.6,83.6,1,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.",Common stock,"EUR",2504953,2018-02-20,15:00,37.29,37.32,37.29,37.31,3711,12
"DE0005557508","DTE","DT.TELEKOM AG NA",Common stock,"EUR",2504954,2018-02-20,15:00,13.225,13.225,13.225,13.225,12079,7
"DE0005558696","PGN","PARAGON AG",Common stock,"EUR",2504955,2018-02-20,15:00,78.9,78.9,78.9,78.9,788,3
"DE0005565204","DUE","DUERR AG O.N.",Common stock,"EUR",2504956,2018-02-20,15:00,106.35,106.35,106.3,106.3,10,2
"DE0005677108","ELG","ELMOS SEMICONDUCTOR AG",Common stock,"EUR",2504964,2018-02-20,15:00,27.9,27.9,27.9,27.9,130,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT",Common stock,"EUR",2504970,2018-02-20,15:00,89.48,89.5,89.48,89.5,96,2
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.",Common stock,"EUR",2504973,2018-02-20,15:00,63.4,63.4,63.4,63.4,1128,8
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.",Common stock,"EUR",2504974,2018-02-20,15:00,86.68,86.72,86.66,86.68,892,14
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.",Common stock,"EUR",2504975,2018-02-20,15:00,42.55,42.55,42.55,42.55,129,1
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.",Common stock,"EUR",2504978,2018-02-20,15:00,104.8,104.85,104.8,104.85,784,5
"DE0005895403","GMM","GRAMMER AG O.N.",Common stock,"EUR",2504985,2018-02-20,15:00,51.4,51.4,51.4,51.4,191,4
"DE0005909006","GBF","BILFINGER SE O.N.",Common stock,"EUR",2504986,2018-02-20,15:00,36.92,36.92,36.84,36.84,1000,4
"DE0005933923","EXS3","ISHARES MDAX UCITS ETF",ETF,"EUR",2504988,2018-02-20,15:00,225.65,225.65,225.65,225.65,150,3
"DE0006046113","B8F","BIOFRONTERA AG NA O.N.",Common stock,"EUR",2505001,2018-02-20,15:00,6.18,6.18,6.18,6.18,1900,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.",Common stock,"EUR",2505002,2018-02-20,15:00,83.18,83.2,83.16,83.16,2229,18
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO",Common stock,"EUR",2505004,2018-02-20,15:00,107.25,107.25,107.25,107.25,4749,42
"DE0006062144","1COV","COVESTRO AG  O.N.",Common stock,"EUR",2505008,2018-02-20,15:00,92.64,92.74,92.64,92.7,1796,16
"DE0006070006","HOT","HOCHTIEF AG",Common stock,"EUR",2505009,2018-02-20,15:00,136.5,136.5,136.4,136.4,201,4
"DE0006200108","INH","INDUS HOLDING AG",Common stock,"EUR",2505014,2018-02-20,15:00,63.2,63.2,63.2,63.2,36,1
"DE0006202005","SZG","SALZGITTER AG O.N.",Common stock,"EUR",2505016,2018-02-20,15:00,46.38,46.38,46.32,46.36,330,9
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO",Common stock,"EUR",2505020,2018-02-20,15:00,40.36,40.36,40.36,40.36,66,2
"DE0006229107","JEN","JENOPTIK AG O.N.",Common stock,"EUR",2505023,2018-02-20,15:00,28,28.02,28,28.02,186,4
