ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.",Common stock,"EUR",2504159,2018-02-09,09:00,20.36,20.36,20.28,20.28,1105,5
"AT0000969985","AUS","AT+S AUSTR.T.+SYSTEMT.",Common stock,"EUR",2504191,2018-02-09,09:00,23.85,23.85,23.8,23.8,329,2
"CA3809564097","GO5","GOLDCORP INC.",Common stock,"EUR",2504198,2018-02-09,09:00,10.42,10.42,10.42,10.42,280,1
"DE000A0X9AA8","DES2","ETFS DAX DLY2XSH.GO UC.DZ",ETF,"EUR",2504257,2018-02-09,09:00,4.905,4.905,4.905,4.905,19900,1
"DE000ETFL011","EL4A","DK DAX",ETF,"EUR",2504258,2018-02-09,09:00,112.38,112.38,112.38,112.38,94,1
"DE000ETFL060","EL4F","DK DAX (AUSSCHUETTEND)",ETF,"EUR",2504259,2018-02-09,09:00,58.12,58.12,58.12,58.12,622,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF",ETF,"EUR",2504265,2018-02-09,09:00,106.16,106.16,106.16,106.16,90,1
"LU0252633754","LYY7","MUL-LYXOR DAX DR UC.ETF",ETF,"EUR",2504267,2018-02-09,09:00,116.98,116.98,116.98,116.98,181,1
"LU0292106241","DXSN","DB X-TR.SHORTDAX DAILY 1C",ETF,"EUR",2504270,2018-02-09,09:00,21.74,21.74,21.74,21.74,198,1
"LU0378438732","C001","COMSTAGE-DAX UCITS ETF I",ETF,"EUR",2504271,2018-02-09,09:00,116.68,116.68,116.68,116.68,145,1
"LU0411075020","DBPD","DB X-TR.SHORTDAX X2 DA.1C",ETF,"EUR",2504272,2018-02-09,09:00,3.964,3.964,3.964,3.964,1500,1
"DE000A0B9N37","A8A","JDC GROUP AG O.N.",Common stock,"EUR",2504284,2018-02-09,09:00,9.5,9.5,9.5,9.5,35,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.",Common stock,"EUR",2504286,2018-02-09,09:00,68.5,68.5,68.4,68.4,226,2
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.",Common stock,"EUR",2504288,2018-02-09,09:00,93.55,93.55,93.55,93.55,5,1
"DE000A0D6554","NDX1","NORDEX SE O.N.",Common stock,"EUR",2504290,2018-02-09,09:00,9.614,9.636,9.604,9.604,1162,4
"DE000A0D8Q07","EXSI","ISHARES EURO STOXX U.ETF",ETF,"EUR",2504292,2018-02-09,09:00,37.03,37.03,37.03,37.03,2800,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.",Common stock,"EUR",2504297,2018-02-09,09:00,138.2,138.2,138.2,138.2,119,2
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-09,09:00,32.68,32.69,32.68,32.68,100,2
"DE000A0LD6E6","GXI","GERRESHEIMER AG",Common stock,"EUR",2504380,2018-02-09,09:00,65.1,65.1,65.1,65.1,291,7
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.",Common stock,"EUR",2504401,2018-02-09,09:00,9.775,9.775,9.775,9.775,54,1
"DE000A0S8488","HHFA","HAMBURG.HAFEN LOG.A-SP NA",Common stock,"EUR",2504409,2018-02-09,09:00,21.28,21.32,21.2,21.24,1056,7
"DE000A0V9LA7","DAR","DATRON AG INH.O.N.",Common stock,"EUR",2504410,2018-02-09,09:00,12.1,12.1,12.1,12.1,1500,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.",Common stock,"EUR",2504428,2018-02-09,09:00,11.295,11.295,11.27,11.285,2711,9
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.",Common stock,"EUR",2504438,2018-02-09,09:00,28.95,28.96,28.95,28.96,483,4
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.",Common stock,"EUR",2504471,2018-02-09,09:00,178.8,178.85,178.75,178.8,1000,11
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA",Common stock,"EUR",2504492,2018-02-09,09:00,3.922,3.922,3.922,3.922,2991,3
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.",Common stock,"EUR",2504501,2018-02-09,09:00,36.4,36.4,36.4,36.4,504,3
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.",Common stock,"EUR",2504512,2018-02-09,09:00,71.76,71.78,71.66,71.72,923,17
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.",Common stock,"EUR",2504520,2018-02-09,09:00,43.14,43.46,43.14,43.46,501,2
"DE000A12DM80","G24","SCOUT24 AG NA O.N.",Common stock,"EUR",2504556,2018-02-09,09:00,35.2,35.2,35.2,35.2,175,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.",Common stock,"EUR",2504580,2018-02-09,09:00,54,54,54,54,1144,5
"DE000A161N30","GLJ","GRENKE AG NA O.N.",Common stock,"EUR",2504606,2018-02-09,09:00,88.9,88.9,88.9,88.9,1910,20
"DE000A1681X5","SNG","SINGULUS TECHNOL. EO 1",Common stock,"EUR",2504610,2018-02-09,09:00,15.64,15.64,15.64,15.64,850,3
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.",Common stock,"EUR",2504618,2018-02-09,09:00,30.41,30.41,30.41,30.41,1056,6
"DE000BASF111","BAS","BASF SE NA O.N.",Common stock,"EUR",2504663,2018-02-09,09:00,86.52,86.55,86.49,86.52,5760,38
"DE000BAY0017","BAYN","BAYER AG NA O.N.",Common stock,"EUR",2504664,2018-02-09,09:00,97.27,97.3,97.25,97.26,5706,38
"DE000CBK1001","CBK","COMMERZBANK AG",Common stock,"EUR",2504665,2018-02-09,09:00,12.286,12.286,12.268,12.268,6617,10
"DE000ENAG999","EOAN","E.ON SE NA O.N.",Common stock,"EUR",2504666,2018-02-09,09:00,7.983,7.994,7.983,7.991,10453,20
"DE000ETF9074","E907","COMSTAGE 1-MDAX UCI.ETF I",ETF,"EUR",2504721,2018-02-09,09:00,142.82,142.82,142.82,142.82,30,1
"DE000KGX8881","KGX","KION GROUP AG",Common stock,"EUR",2504811,2018-02-09,09:00,70.12,70.26,70.12,70.26,152,4
"DE000KSAG888","SDF","K+S AG NA O.N.",Common stock,"EUR",2504812,2018-02-09,09:00,20.88,20.88,20.88,20.88,64,1
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.",Common stock,"EUR",2504813,2018-02-09,09:00,67.06,67.06,66.98,67.02,544,7
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.",Common stock,"EUR",2504814,2018-02-09,09:00,84.58,84.58,84.58,84.58,13,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO",Common stock,"EUR",2504816,2018-02-09,09:00,70.52,70.52,70.52,70.52,25,1
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON",Common stock,"EUR",2504817,2018-02-09,09:00,18.52,18.52,18.52,18.52,109,1
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.",Common stock,"EUR",2504848,2018-02-09,09:00,29.53,29.58,29.53,29.58,14787,23
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO",Common stock,"EUR",2504849,2018-02-09,09:00,13.19,13.2,13.17,13.17,2876,5
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.",Common stock,"EUR",2504852,2018-02-09,09:00,64.56,64.56,64.56,64.56,25,1
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.",Common stock,"EUR",2504859,2018-02-09,09:00,115.75,115.85,115.75,115.85,85,3
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.",Common stock,"EUR",2504860,2018-02-09,09:00,142.95,142.95,142.85,142.9,226,6
"DE000ZAL1111","ZAL","ZALANDO SE",Common stock,"EUR",2504863,2018-02-09,09:00,44.63,44.63,44.63,44.63,162,1
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF",ETF,"EUR",2504871,2018-02-09,09:00,36.655,36.655,36.655,36.655,7000,1
"DE0005089031","UTDI","UTD.INTERNET AG NA",Common stock,"EUR",2504878,2018-02-09,09:00,53.82,53.82,53.8,53.8,831,4
"DE0005104400","AOF","ATOSS SOFTWARE AG",Common stock,"EUR",2504882,2018-02-09,09:00,86.4,86.4,86.4,86.4,28,1
"DE0005137004","QSC","QSC AG NA O.N.",Common stock,"EUR",2504887,2018-02-09,09:00,1.42,1.42,1.42,1.42,400,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.",Common stock,"EUR",2504888,2018-02-09,09:00,12.68,12.68,12.65,12.65,29279,39
"DE0005168108","B5A","BAUER AG",Common stock,"EUR",2504896,2018-02-09,09:00,22.35,22.45,22.35,22.4,561,5
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST",Common stock,"EUR",2504900,2018-02-09,09:00,87.66,87.73,87.66,87.71,2605,24
"DE0005194062","BYW6","BAYWA AG VINK.NA. O.N.",Common stock,"EUR",2504903,2018-02-09,09:00,29.9,29.95,29.9,29.9,1023,3
"DE0005200000","BEI","BEIERSDORF AG O.N.",Common stock,"EUR",2504906,2018-02-09,09:00,91.06,91.08,91.06,91.08,137,3
"DE0005227235","BIO3","BIOTEST AG VZ O.N.",Common stock,"EUR",2504915,2018-02-09,09:00,27.3,27.3,27.3,27.3,48,1
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.",Common stock,"EUR",2504924,2018-02-09,09:00,81.9,81.9,81.9,81.9,34,1
"DE0005408116","ARL","AAREAL BANK AG",Common stock,"EUR",2504927,2018-02-09,09:00,38.89,38.89,38.86,38.86,528,3
"DE0005428007","COM","COMDIRECT BANK AG",Common stock,"EUR",2504931,2018-02-09,09:00,11.24,11.24,11.22,11.22,400,2
"DE0005439004","CON","CONTINENTAL AG O.N.",Common stock,"EUR",2504933,2018-02-09,09:00,226.5,226.5,226.5,226.5,1790,23
"DE0005470306","EVD","CTS EVENTIM KGAA",Common stock,"EUR",2504934,2018-02-09,09:00,38.64,38.64,38.6,38.62,911,11
"DE0005493092","BVB","BORUSSIA DORTMUND",Common stock,"EUR",2504940,2018-02-09,09:00,5.565,5.565,5.56,5.56,2300,3
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.",Common stock,"EUR",2504953,2018-02-09,09:00,36.54,36.55,36.52,36.55,6205,14
"DE0005557508","DTE","DT.TELEKOM AG NA",Common stock,"EUR",2504954,2018-02-09,09:00,13.205,13.21,13.205,13.21,20635,11
"DE0005565204","DUE","DUERR AG O.N.",Common stock,"EUR",2504956,2018-02-09,09:00,103.6,103.6,103.6,103.6,20,2
"DE0005664809","EVT","EVOTEC AG O.N.",Common stock,"EUR",2504963,2018-02-09,09:00,14,14,13.935,13.935,4119,8
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.",Common stock,"EUR",2504973,2018-02-09,09:00,62.74,62.76,62.7,62.74,1990,18
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.",Common stock,"EUR",2504974,2018-02-09,09:00,85.2,85.22,85.2,85.22,313,3
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.",Common stock,"EUR",2504976,2018-02-09,09:00,43.6,43.6,43.6,43.6,20,1
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.",Common stock,"EUR",2504978,2018-02-09,09:00,102.1,102.15,102.05,102.15,2620,15
"DE0005874846","IS7","INTICA SYSTEMS AG",Common stock,"EUR",2504982,2018-02-09,09:00,6.95,6.95,6.95,6.95,5,1
"DE0005909006","GBF","BILFINGER SE O.N.",Common stock,"EUR",2504986,2018-02-09,09:00,33.98,33.98,33.98,33.98,323,5
"DE0005936124","OHB","OHB SE   O.N.",Common stock,"EUR",2504994,2018-02-09,09:00,39.55,39.7,39.55,39.55,370,5
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.",Common stock,"EUR",2505002,2018-02-09,09:00,82.4,82.4,82.4,82.4,427,5
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO",Common stock,"EUR",2505004,2018-02-09,09:00,104.7,104.85,104.65,104.8,1872,14
"DE0006062144","1COV","COVESTRO AG  O.N.",Common stock,"EUR",2505008,2018-02-09,09:00,84.6,84.6,84.6,84.6,162,1
"DE0006070006","HOT","HOCHTIEF AG",Common stock,"EUR",2505009,2018-02-09,09:00,132.6,132.7,132.6,132.7,126,3
"DE0006095003","CAP","CAPITAL STAGE AG",Common stock,"EUR",2505012,2018-02-09,09:00,6.62,6.62,6.62,6.62,754,2
"DE0006202005","SZG","SALZGITTER AG O.N.",Common stock,"EUR",2505016,2018-02-09,09:00,45.42,45.48,45.42,45.48,3199,9
