ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.",Common stock,"EUR",2504159,2018-02-21,15:00,21.2,21.24,21.2,21.24,230,3
"AT0000776307","SAC","SANOCHEM. PHARMAZEUTIKA",Common stock,"EUR",2504177,2018-02-21,15:00,3.48,3.48,3.48,3.48,900,1
"CA0679011084","ABR","BARRICK GOLD CORP.",Common stock,"EUR",2504196,2018-02-21,15:00,10.38,10.39,10.37,10.37,1601,3
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0;20",Common stock,"EUR",2504244,2018-02-21,15:00,60.3,60.4,60.3,60.4,415,2
"LU0378438732","C001","COMSTAGE-DAX UCITS ETF I",ETF,"EUR",2504271,2018-02-21,15:00,118.28,118.28,118.28,118.28,4,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.",Common stock,"EUR",2504286,2018-02-21,15:00,68.3,68.3,68.3,68.3,25,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH",Common stock,"EUR",2504314,2018-02-21,15:00,33.99,34.01,33.99,34.01,1387,6
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.",ETF,"EUR",2504330,2018-02-21,15:00,30.4,30.4,30.4,30.4,5,1
"DE000A0H08Q4","EXV3","ISH.S.EU.600 TEC.U.ETF A.",ETF,"EUR",2504333,2018-02-21,15:00,42.36,42.36,42.36,42.36,185,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.",Common stock,"EUR",2504340,2018-02-21,15:00,59.4,59.4,59.4,59.4,201,2
"DE000A0KFRJ1","T5O","CYTOTOOLS          O.N.",Common stock,"EUR",2504351,2018-02-21,15:00,9.36,9.36,9.36,9.36,7,1
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG",Common stock,"EUR",2504379,2018-02-21,15:00,12.25,12.25,12.25,12.25,2814,3
"DE000A0LD6E6","GXI","GERRESHEIMER AG",Common stock,"EUR",2504380,2018-02-21,15:00,66.75,66.8,66.75,66.8,340,5
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.",Common stock,"EUR",2504401,2018-02-21,15:00,9.51,9.51,9.46,9.5,4313,14
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.",Common stock,"EUR",2504428,2018-02-21,15:00,13.68,13.69,13.675,13.68,3374,12
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1",Common stock,"EUR",2504436,2018-02-21,15:00,25.38,25.38,25.38,25.38,84,2
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.",Common stock,"EUR",2504438,2018-02-21,15:00,28.68,28.68,28.68,28.68,80,1
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.",Common stock,"EUR",2504453,2018-02-21,15:00,52.14,52.14,52.14,52.14,229,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.",Common stock,"EUR",2504471,2018-02-21,15:00,180.8,180.8,180.65,180.65,2589,13
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.",Common stock,"EUR",2504474,2018-02-21,15:00,60.1,60.35,60.1,60.35,1455,15
"DE000A1JBPV9","SW1","SHW AG",Common stock,"EUR",2504476,2018-02-21,15:00,36.5,36.5,36.5,36.5,19,1
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA",Common stock,"EUR",2504492,2018-02-21,15:00,4.045,4.048,4.043,4.046,6191,9
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.",Common stock,"EUR",2504501,2018-02-21,15:00,37.25,37.25,37.25,37.25,662,3
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.",Common stock,"EUR",2504512,2018-02-21,15:00,72.16,72.18,72.14,72.16,1859,16
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.",Common stock,"EUR",2504520,2018-02-21,15:00,54.05,54.3,53.45,54.3,1761,14
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.",Common stock,"EUR",2504531,2018-02-21,15:00,18.67,18.67,18.67,18.67,100,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.",Common stock,"EUR",2504556,2018-02-21,15:00,36.6,36.6,36.6,36.6,336,3
"DE000A12UKK6","RKET","ROCKET INTERNET SE",Common stock,"EUR",2504560,2018-02-21,15:00,24.4,24.42,24.4,24.42,647,3
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.",Common stock,"EUR",2504580,2018-02-21,15:00,56.5,56.5,56.5,56.5,482,1
"DE000A161N30","GLJ","GRENKE AG NA O.N.",Common stock,"EUR",2504606,2018-02-21,15:00,92.85,92.85,92.85,92.85,86,2
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.",Common stock,"EUR",2504618,2018-02-21,15:00,30.35,30.38,30.33,30.36,6505,23
"DE000A2DAM03","AAG","AUMANN AG",Common stock,"EUR",2504639,2018-02-21,15:00,70.9,70.9,70.9,70.9,59,2
"DE000BASF111","BAS","BASF SE NA O.N.",Common stock,"EUR",2504663,2018-02-21,15:00,87.31,87.37,87.31,87.36,1501,14
"DE000BAY0017","BAYN","BAYER AG NA O.N.",Common stock,"EUR",2504664,2018-02-21,15:00,98.07,98.2,98.07,98.18,4811,37
"DE000CBK1001","CBK","COMMERZBANK AG",Common stock,"EUR",2504665,2018-02-21,15:00,13.056,13.062,13.054,13.06,3106,6
"DE000ENAG999","EOAN","E.ON SE NA O.N.",Common stock,"EUR",2504666,2018-02-21,15:00,8.191,8.191,8.19,8.191,8275,8
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.",Common stock,"EUR",2504806,2018-02-21,15:00,30.48,30.49,30.48,30.49,383,4
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.",Common stock,"EUR",2504810,2018-02-21,15:00,10.4,10.4,10.4,10.4,327,1
"DE000KGX8881","KGX","KION GROUP AG",Common stock,"EUR",2504811,2018-02-21,15:00,71.82,71.9,71.82,71.9,860,12
"DE000KSAG888","SDF","K+S AG NA O.N.",Common stock,"EUR",2504812,2018-02-21,15:00,22.29,22.3,22.29,22.3,796,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.",Common stock,"EUR",2504813,2018-02-21,15:00,66.7,66.7,66.7,66.7,49,1
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.",Common stock,"EUR",2504814,2018-02-21,15:00,85.34,85.34,85.32,85.32,177,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO",Common stock,"EUR",2504816,2018-02-21,15:00,68.4,68.4,68.34,68.34,1153,9
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON",Common stock,"EUR",2504817,2018-02-21,15:00,19.01,19.01,19.01,19.01,8,1
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.",Common stock,"EUR",2504848,2018-02-21,15:00,31.34,31.38,31.34,31.37,3677,10
